State, Action, Reward, Score, Episode, Step
  -0.75      ]], Action: 3, Reward: 10, Score: 9279.5, Episode: 1, Step: 5666
State: [[ 0.32411665  1.          0.71321032  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 9274.5, Episode: 1, Step: 5667
State: [[ 0.31601795  1.          0.32417992  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 9284.5, Episode: 1, Step: 5668
State: [[ 0.29757391  1.          0.13352537  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 9279.5, Episode: 1, Step: 5669
State: [[0.27186666 1.         0.07616671 0.42183463 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 9274.5, Episode: 1, Step: 5670
State: [[0.25192912 1.         0.03244501 0.06807822 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9284.5, Episode: 1, Step: 5671
State: [[0.15581871 1.         0.02886326 0.31614113 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9294.5, Episode: 1, Step: 5672
State: [[0.15910918 1.         0.07247314 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9304.5, Episode: 1, Step: 5673
State: [[0.22332218 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9314.5, Episode: 1, Step: 5674
State: [[0.41858085 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 9324.5, Episode: 1, Step: 5675
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: -5, Score: 9319.5, Episode: 1, Step: 5676
State: [[ 0.57859253  1.          0.94769397  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9314.5, Episode: 1, Step: 5677
State: [[ 0.50810221  1.          0.81608954  0.92894542  0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 9309.5, Episode: 1, Step: 5678
State: [[0.48006582 1.         0.57729102 0.70570035 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9319.5, Episode: 1, Step: 5679
State: [[0.46689484 0.75310441 0.41242512 0.5248598  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9329.5, Episode: 1, Step: 5680
State: [[0.5208121  0.96575693 0.46725948 0.49401382 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9339.5, Episode: 1, Step: 5681
State: [[0.70548788 1.         0.38398664 0.73381273 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9349.5, Episode: 1, Step: 5682
State: [[0.60258355 1.         0.4502665  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9359.5, Episode: 1, Step: 5683
State: [[0.61560832 1.         0.74536349 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9369.5, Episode: 1, Step: 5684
State: [[0.68343315 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 9379.5, Episode: 1, Step: 5685
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 10, Score: 9389.5, Episode: 1, Step: 5686
State: [[ 0.97888837  1.          1.          1.          0.75        0.25
  -0.5       ]], Action: 0, Reward: -50, Score: 9339.5, Episode: 1, Step: 5687
State: [[ 1.    1.    1.    1.    1.    0.   -0.75]], Action: 3, Reward: -5, Score: 9334.5, Episode: 1, Step: 5688
State: [[ 1.    1.    1.    1.    1.25 -0.25 -1.  ]], Action: 3, Reward: -6.25, Score: 9328.25, Episode: 1, Step: 5689
State: [[ 0.9713567  1.         1.         1.         1.5       -0.5
  -1.25     ]], Action: 3, Reward: -7.5, Score: 9320.75, Episode: 1, Step: 5690
State: [[ 0.93545359  1.          1.          1.          1.75       -0.75
  -1.5       ]], Action: 3, Reward: -8.75, Score: 9312.0, Episode: 1, Step: 5691
State: [[ 0.91882289  1.          0.98613521  1.          2.         -1.
  -1.75      ]], Action: 3, Reward: -10.0, Score: 9302.0, Episode: 1, Step: 5692
State: [[ 0.90238353  0.94290542  0.84464804  0.97113198  2.25       -1.25
  -2.        ]], Action: 4, Reward: -7.5, Score: 9294.5, Episode: 1, Step: 5693
State: [[ 1.          0.83524613  0.67193525  0.86022933  0.25       -1.5
   0.75      ]], Action: 4, Reward: -9.375, Score: 9285.125, Episode: 1, Step: 5694
State: [[ 1.          0.76273869  0.66439482  0.51719901  0.25       -1.75
   0.75      ]], Action: 0, Reward: 10, Score: 9295.125, Episode: 1, Step: 5695
State: [[ 1.          0.79740554  0.46493611  0.50603412  0.25       -2.
   0.75      ]], Action: 0, Reward: 10, Score: 9305.125, Episode: 1, Step: 5696
State: [[0.78342081 0.68189144 0.40063457 0.64064711 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9315.125, Episode: 1, Step: 5697
State: [[0.60970409 0.63773667 0.44641526 0.60152852 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9325.125, Episode: 1, Step: 5698
State: [[0.63236409 0.83359785 0.54472594 0.48504123 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9335.125, Episode: 1, Step: 5699
State: [[0.73778397 1.         0.40927258 0.52877777 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9345.125, Episode: 1, Step: 5700
State: [[0.64906202 1.         0.37818666 0.79525675 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9355.125, Episode: 1, Step: 5701
State: [[0.59551658 1.         0.4960771  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9365.125, Episode: 1, Step: 5702
State: [[0.61723376 1.         0.80360391 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9375.125, Episode: 1, Step: 5703
State: [[0.76797051 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9365.125, Episode: 1, Step: 5704
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 10, Score: 9375.125, Episode: 1, Step: 5705
State: [[ 0.85499386  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9370.125, Episode: 1, Step: 5706
State: [[ 0.81518669  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9380.125, Episode: 1, Step: 5707
State: [[ 0.80087153  1.          0.87129084  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9390.125, Episode: 1, Step: 5708
State: [[ 0.78000203  1.          0.60560826  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 9400.125, Episode: 1, Step: 5709
State: [[0.83158019 1.         0.48186245 0.7742741  0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9410.125, Episode: 1, Step: 5710
State: [[1.         1.         0.40188057 0.48119779 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 9420.125, Episode: 1, Step: 5711
State: [[0.62516044 1.         0.3556982  0.76972225 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9430.125, Episode: 1, Step: 5712
State: [[0.5761303 1.        0.4468666 1.        0.25      0.75      0.5      ]], Action: 0, Reward: 10, Score: 9440.125, Episode: 1, Step: 5713
State: [[0.60650242 1.         0.8273503  1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9450.125, Episode: 1, Step: 5714
State: [[0.74363872 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9440.125, Episode: 1, Step: 5715
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 10, Score: 9450.125, Episode: 1, Step: 5716
State: [[ 0.91217687  1.          1.          1.          0.75        0.25
  -0.5       ]], Action: 3, Reward: -5, Score: 9445.125, Episode: 1, Step: 5717
State: [[ 0.8447228  1.         1.         1.         0.25       0.75
  -0.75     ]], Action: 3, Reward: -5, Score: 9440.125, Episode: 1, Step: 5718
State: [[ 0.82914932  1.          0.99059069  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9450.125, Episode: 1, Step: 5719
State: [[ 0.80816906  1.          0.83642548  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 9460.125, Episode: 1, Step: 5720
State: [[ 0.81590151  1.          0.56599664  0.90102827  0.25        0.75
  -1.5       ]], Action: 3, Reward: 10, Score: 9470.125, Episode: 1, Step: 5721
State: [[0.90121542 1.         0.46843813 0.6481485  0.25       0.5
  0.75      ]], Action: 3, Reward: 10, Score: 9480.125, Episode: 1, Step: 5722
State: [[1.         0.7921938  0.3843341  0.37886654 0.25       0.25
  0.75      ]], Action: 0, Reward: 10, Score: 9490.125, Episode: 1, Step: 5723
State: [[0.73602492 1.         0.30227629 0.44509406 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9500.125, Episode: 1, Step: 5724
State: [[0.53576664 1.         0.29886146 0.7774078  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9510.125, Episode: 1, Step: 5725
State: [[0.52167714 1.         0.45805609 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9520.125, Episode: 1, Step: 5726
State: [[0.58049222 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9530.125, Episode: 1, Step: 5727
State: [[0.6969447 1.        1.        1.        0.25      0.75      0.       ]], Action: 3, Reward: -50, Score: 9480.125, Episode: 1, Step: 5728
State: [[ 0.65254831  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9490.125, Episode: 1, Step: 5729
State: [[ 0.62943493  1.          0.7186434   1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9500.125, Episode: 1, Step: 5730
State: [[ 0.60252902  1.          0.40942474  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9510.125, Episode: 1, Step: 5731
State: [[0.61379577 1.         0.29127498 0.63540366 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9520.125, Episode: 1, Step: 5732
State: [[0.67988989 1.         0.22358466 0.29685103 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9530.125, Episode: 1, Step: 5733
State: [[0.45208664 1.         0.20383817 0.64426148 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9540.125, Episode: 1, Step: 5734
State: [[0.43622002 1.         0.50750913 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9550.125, Episode: 1, Step: 5735
State: [[0.48192835 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9560.125, Episode: 1, Step: 5736
State: [[0.64688255 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9550.125, Episode: 1, Step: 5737
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 10, Score: 9560.125, Episode: 1, Step: 5738
State: [[ 0.87582497  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9555.125, Episode: 1, Step: 5739
State: [[ 0.7881153  1.         1.         1.         0.25       0.75
  -0.75     ]], Action: 3, Reward: 10, Score: 9565.125, Episode: 1, Step: 5740
State: [[ 0.74124082  1.          1.          1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9575.125, Episode: 1, Step: 5741
State: [[ 0.72759432  1.          0.82927436  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 9585.125, Episode: 1, Step: 5742
State: [[ 0.69932311  1.          0.49993507  0.9650055   0.25        0.75
  -1.5       ]], Action: 3, Reward: 10, Score: 9595.125, Episode: 1, Step: 5743
State: [[0.73078381 1.         0.39158267 0.67157076 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9605.125, Episode: 1, Step: 5744
State: [[1.         0.8332221  0.29484492 0.33444325 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 9615.125, Episode: 1, Step: 5745
State: [[0.59734884 0.98064753 0.24850464 0.44918512 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9625.125, Episode: 1, Step: 5746
State: [[0.48948744 0.93666148 0.2606401  0.71322547 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9635.125, Episode: 1, Step: 5747
State: [[0.48175024 0.94217039 0.40107387 0.80169167 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9645.125, Episode: 1, Step: 5748
State: [[0.51917792 1.         0.76198462 0.75698451 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9655.125, Episode: 1, Step: 5749
State: [[0.69456888 1.         0.62467364 0.87275204 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9665.125, Episode: 1, Step: 5750
State: [[0.77116081 1.         0.68990225 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9675.125, Episode: 1, Step: 5751
State: [[0.78383325 1.         0.97638348 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9685.125, Episode: 1, Step: 5752
State: [[0.82866456 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 9635.125, Episode: 1, Step: 5753
State: [[ 0.81308624  1.          0.94067734  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9645.125, Episode: 1, Step: 5754
State: [[ 0.78677788  1.          0.73370144  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9655.125, Episode: 1, Step: 5755
State: [[ 0.79839599  1.          0.55329956  0.90811897  0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9665.125, Episode: 1, Step: 5756
State: [[0.94270226 1.         0.42141577 0.51015036 0.25       0.5
  0.75      ]], Action: 3, Reward: 10, Score: 9675.125, Episode: 1, Step: 5757
State: [[1.         0.69581109 0.3451483  0.31801379 0.25       0.25
  0.75      ]], Action: 0, Reward: 10, Score: 9685.125, Episode: 1, Step: 5758
State: [[0.6025687  1.         0.23845878 0.42065391 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9695.125, Episode: 1, Step: 5759
State: [[0.4805597  1.         0.24381432 0.72219638 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9705.125, Episode: 1, Step: 5760
State: [[0.46971149 1.         0.37531515 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9715.125, Episode: 1, Step: 5761
State: [[0.58410034 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9725.125, Episode: 1, Step: 5762
State: [[1.  1.  1.  1.  0.5 0.5 0. ]], Action: 3, Reward: -50, Score: 9675.125, Episode: 1, Step: 5763
State: [[ 0.95723807  1.          1.          1.          0.75        0.25
  -0.25      ]], Action: 3, Reward: -5, Score: 9670.125, Episode: 1, Step: 5764
State: [[ 0.80464091  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9665.125, Episode: 1, Step: 5765
State: [[ 0.75737668  1.          0.9321974   1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9675.125, Episode: 1, Step: 5766
State: [[ 0.73108302  1.          0.66511935  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9685.125, Episode: 1, Step: 5767
State: [[0.73335421 1.         0.47128137 0.84041297 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9695.125, Episode: 1, Step: 5768
State: [[0.83058456 1.         0.36285442 0.47986986 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9705.125, Episode: 1, Step: 5769
State: [[0.61854835 1.         0.32856668 0.71896638 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9715.125, Episode: 1, Step: 5770
State: [[0.55675951 1.         0.47094737 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9725.125, Episode: 1, Step: 5771
State: [[0.58515812 1.         0.81089219 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9735.125, Episode: 1, Step: 5772
State: [[0.86441659 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 9685.125, Episode: 1, Step: 5773
State: [[ 0.77180268  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9695.125, Episode: 1, Step: 5774
State: [[ 0.72533923  1.          0.98579861  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9705.125, Episode: 1, Step: 5775
State: [[ 0.71339451  1.          0.79249716  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9715.125, Episode: 1, Step: 5776
State: [[ 0.68722861  1.          0.51502807  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9725.125, Episode: 1, Step: 5777
State: [[0.70390292 1.         0.39609366 0.64498829 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9735.125, Episode: 1, Step: 5778
State: [[1.         1.         0.29438218 0.34836361 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 9745.125, Episode: 1, Step: 5779
State: [[0.51563045 1.         0.24435094 0.65315347 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9755.125, Episode: 1, Step: 5780
State: [[0.47530636 1.         0.31474994 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9765.125, Episode: 1, Step: 5781
State: [[0.49184268 1.         0.61167009 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9775.125, Episode: 1, Step: 5782
State: [[0.62395207 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 9785.125, Episode: 1, Step: 5783
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 10, Score: 9795.125, Episode: 1, Step: 5784
State: [[ 0.80244632  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9790.125, Episode: 1, Step: 5785
State: [[ 0.7323924  1.         1.         1.         0.25       0.75
  -0.75     ]], Action: 3, Reward: 10, Score: 9800.125, Episode: 1, Step: 5786
State: [[ 0.71801284  1.          0.90515743  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9810.125, Episode: 1, Step: 5787
State: [[ 0.70115716  1.          0.715562    1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 9820.125, Episode: 1, Step: 5788
State: [[ 0.68249369  1.          0.47406758  0.93880261  0.25        0.75
  -1.5       ]], Action: 3, Reward: 10, Score: 9830.125, Episode: 1, Step: 5789
State: [[0.73161118 1.         0.34827323 0.54504794 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9840.125, Episode: 1, Step: 5790
State: [[1.         0.80997335 0.27603751 0.30823513 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 9850.125, Episode: 1, Step: 5791
State: [[0.51788166 1.         0.21636063 0.57809673 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9860.125, Episode: 1, Step: 5792
State: [[0.44881075 1.         0.27848758 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9870.125, Episode: 1, Step: 5793
State: [[0.48144034 1.         0.67377386 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9880.125, Episode: 1, Step: 5794
State: [[0.5646096 1.        1.        1.        0.25      0.75      0.       ]], Action: 0, Reward: 10, Score: 9890.125, Episode: 1, Step: 5795
State: [[ 0.79682049  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 9885.125, Episode: 1, Step: 5796
State: [[ 0.68570244  1.          0.98838533  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9895.125, Episode: 1, Step: 5797
State: [[0.64580956 1.         0.75317833 0.80122933 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9905.125, Episode: 1, Step: 5798
State: [[0.63494048 0.86254886 0.62914516 0.67125477 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9915.125, Episode: 1, Step: 5799
State: [[0.68014306 1.         0.6199184  0.62772232 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9925.125, Episode: 1, Step: 5800
State: [[0.84470147 1.         0.51494954 0.77980945 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9935.125, Episode: 1, Step: 5801
State: [[0.70268159 1.         0.59005522 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9945.125, Episode: 1, Step: 5802
State: [[0.7120996  1.         0.91799817 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 9955.125, Episode: 1, Step: 5803
State: [[0.81820416 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 9905.125, Episode: 1, Step: 5804
State: [[ 0.78145788  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9915.125, Episode: 1, Step: 5805
State: [[ 0.76657934  1.          0.84190865  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9925.125, Episode: 1, Step: 5806
State: [[ 0.74514716  1.          0.64566598  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9935.125, Episode: 1, Step: 5807
State: [[0.76095318 1.         0.47807981 0.80845    0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9945.125, Episode: 1, Step: 5808
State: [[0.84172128 1.         0.39304254 0.54149325 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9955.125, Episode: 1, Step: 5809
State: [[0.61219717 1.         0.38530052 0.86510422 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 9965.125, Episode: 1, Step: 5810
State: [[0.59318762 1.         0.57541118 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 9975.125, Episode: 1, Step: 5811
State: [[0.6470268 1.        1.        1.        0.25      0.75      0.25     ]], Action: 0, Reward: 10, Score: 9985.125, Episode: 1, Step: 5812
State: [[0.81966995 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 9935.125, Episode: 1, Step: 5813
State: [[ 0.76463722  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9945.125, Episode: 1, Step: 5814
State: [[ 0.72992218  1.          0.96228295  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 9955.125, Episode: 1, Step: 5815
State: [[ 0.71406667  1.          0.76285026  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 9965.125, Episode: 1, Step: 5816
State: [[ 0.69316854  1.          0.53063402  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 9975.125, Episode: 1, Step: 5817
State: [[0.73192126 1.         0.37469897 0.62133527 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 9985.125, Episode: 1, Step: 5818
State: [[1.         0.76513366 0.27983875 0.30293132 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 9995.125, Episode: 1, Step: 5819
State: [[0.61541077 1.         0.22643525 0.36434331 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10005.125, Episode: 1, Step: 5820
State: [[0.46031176 1.         0.22985966 0.71134873 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10015.125, Episode: 1, Step: 5821
State: [[0.45734934 1.         0.54084416 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10025.125, Episode: 1, Step: 5822
State: [[0.52866234 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10035.125, Episode: 1, Step: 5823
State: [[0.74167165 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 9985.125, Episode: 1, Step: 5824
State: [[ 0.66435457  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 9995.125, Episode: 1, Step: 5825
State: [[ 0.623464    1.          0.86890995  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10005.125, Episode: 1, Step: 5826
State: [[ 0.60938829  1.          0.60091167  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 10015.125, Episode: 1, Step: 5827
State: [[ 0.58667216  1.          0.39959623  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 10025.125, Episode: 1, Step: 5828
State: [[0.58823314 1.         0.28992081 0.66127188 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 10020.125, Episode: 1, Step: 5829
State: [[0.64451467 1.         0.21456992 0.30274094 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10030.125, Episode: 1, Step: 5830
State: [[0.47022169 1.         0.1961244  0.59282452 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10040.125, Episode: 1, Step: 5831
State: [[0.42567718 1.         0.26606164 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10050.125, Episode: 1, Step: 5832
State: [[0.44495768 1.         0.5695709  1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10060.125, Episode: 1, Step: 5833
State: [[0.54436543 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 10070.125, Episode: 1, Step: 5834
State: [[ 0.78777619  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 10065.125, Episode: 1, Step: 5835
State: [[ 0.67430886  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10075.125, Episode: 1, Step: 5836
State: [[ 0.636038  1.        1.        1.        0.25      0.75     -0.75    ]], Action: 3, Reward: 10, Score: 10085.125, Episode: 1, Step: 5837
State: [[ 0.61910149  1.          0.70944344  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 10095.125, Episode: 1, Step: 5838
State: [[ 0.59220203  1.          0.40876156  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 10105.125, Episode: 1, Step: 5839
State: [[0.59569201 1.         0.29142415 0.65725349 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 10100.125, Episode: 1, Step: 5840
State: [[0.64824147 1.         0.22351361 0.31254245 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10110.125, Episode: 1, Step: 5841
State: [[0.48420843 1.         0.20186463 0.5782782  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10120.125, Episode: 1, Step: 5842
State: [[0.43267578 1.         0.26644867 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10130.125, Episode: 1, Step: 5843
State: [[0.46365307 1.         0.64421048 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10140.125, Episode: 1, Step: 5844
State: [[0.58235398 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 10150.125, Episode: 1, Step: 5845
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: -5, Score: 10145.125, Episode: 1, Step: 5846
State: [[ 0.76002016  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 10140.125, Episode: 1, Step: 5847
State: [[ 0.70166154  1.          0.93700947  0.96744925  0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 10150.125, Episode: 1, Step: 5848
State: [[0.67886304 0.99723586 0.76912115 0.76368514 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 10160.125, Episode: 1, Step: 5849
State: [[0.64896327 0.62776372 0.53004941 0.56549973 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10170.125, Episode: 1, Step: 5850
State: [[0.67836868 0.85228023 0.50825737 0.46754117 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10180.125, Episode: 1, Step: 5851
